PZT_5P10_1_MAN_VALUE,MODBUS TCP/IP,4x,1549,Значение в режиме эмитации 
PZT_5P10_1_MAN_ON,MODBUS TCP/IP,4x_Bit,1551.0,Включен режим эмитации
PZT_5P10_2_YMIN,MODBUS TCP/IP,4x,1552,Значение MIN (для пересчета)
PZT_5P10_2_YMAX,MODBUS TCP/IP,4x,1554,Значение MAX (для пересчета)
PZT_5P10_2_BREAK_TLD,MODBUS TCP/IP,4x,1556,Порог обрыва
PZT_5P10_2_TF,MODBUS TCP/IP,4x,1558,Постоянная времени фильтра
PZT_5P10_2_AH,MODBUS TCP/IP,4x,1560,Уставка верхняя аварийная
PZT_5P10_2_WH,MODBUS TCP/IP,4x,1562,Уставка верхняя предупредительная
PZT_5P10_2_WL,MODBUS TCP/IP,4x,1564,Уставка нижняя предупредительная
PZT_5P10_2_AL,MODBUS TCP/IP,4x,1566,Уставка нижняя аварийная 
PZT_5P10_2_MAN_VALUE,MODBUS TCP/IP,4x,1568,Значение в режиме эмитации 
PZT_5P10_2_MAN_ON,MODBUS TCP/IP,4x_Bit,1570.0,Включен режим эмитации
PZT_5P11_1_YMIN,MODBUS TCP/IP,4x,1571,Значение MIN (для пересчета)
PZT_5P11_1_YMAX,MODBUS TCP/IP,4x,1573,Значение MAX (для пересчета)
PZT_5P11_1_BREAK_TLD,MODBUS TCP/IP,4x,1575,Порог обрыва
PZT_5P11_1_TF,MODBUS TCP/IP,4x,1577,Постоянная времени фильтра
PZT_5P11_1_AH,MODBUS TCP/IP,4x,1579,Уставка верхняя аварийная
